"","at_12_1_A","at_12_2_A","at_12_3_A","at_12_4_A","at_12_5_A","at_12_6_A","at_12_7_A","at_12_8_A","at_12_9_A","at_12_10_A","at_12_11_A","at_12_12_A"
"AT2G05440",6.64870446855105,6.72140382544691,6.58393740728894,8.45638557652651,8.36524791363943,8.007834139291,1.85205587286019,3.35521521372479,1.72687331738763,4.47312802991732,1.4095563234619,3.48313321158489
"AT2G05540",5.75485967671744,3.51821312239287,1.8924674469264,2.02733584025379,3.05278035098092,2.93737897961588,3.63590462088715,2.49861655505859,1.84457113838534,1.2122411781463,3.48555113348767,4.28069497129606
"AT2G14560",0.811433738679657,2.85931921408564,-0.718055232256197,0.535857225850802,1.53577441983617,2.29533069920981,0.971641665325793,2.85456310817569,4.04848384098898,5.49747667814886,5.86736287281256,5.66453615572157
"AT2G15020",7.64166979382454,4.7545644231934,1.30753002433565,0.910919743081923,4.07969446667154,6.30392905861706,7.60315091633357,3.99855015050148,0.46856660658854,0.94653942059101,3.64076250441141,6.22812254115641
"AT2G15890",2.47982487977678,4.47010175892336,7.42269787457927,6.50966230288427,5.26718479038456,4.19420638470144,3.01133616276191,5.21303592705786,7.45834562534778,6.86485874346235,5.87269349284287,4.75045639745959
"AT2G15960",1.96194364682295,2.75049998225259,4.18081332314075,1.89235897689929,1.29222222978781,1.37673705788401,1.02725970400648,2.98173017695209,4.22067678063304,3.21978617578474,2.69597283206762,3.01174794622462
"AT2G15970",6.62141322736719,8.83688703860991,9.67968724393918,8.1141384916938,6.68158944044605,6.73011987491817,6.95957101802366,8.23673955666484,9.3706727891022,8.56478641810423,6.80781072475196,6.49562513484414
"AT2G16060",3.34647979557744,1.88555273498988,1.31783271379713,3.03238714314868,5.2061019062052,4.03250672136301,3.72405500075456,1.97999091213646,1.36623182016475,2.09300746004696,5.49870252921679,5.16518269088358
"AT2G16660",4.36639452483854,5.80549732965558,6.18509044372132,5.13922110542856,4.00879534371489,3.45634396350498,3.39746649540714,5.36634695044197,6.12812517329772,5.50397191143438,4.04010212999236,3.0238665904933
"AT2G17840",3.67471197130406,5.99841066677162,7.1625489119357,5.9287206984195,4.7250428697816,4.36599607745839,3.46651851474698,5.185980023006,6.73875230785035,5.85316662827003,4.34515254312204,3.74571773059339
"AT2G18140",0.650673995043668,0.526800824988687,0.899006955129452,1.77758312149316,1.69635038483241,2.07587347653709,-0.498014352713452,-0.412447023049642,-0.607083163395807,0.14363277694132,-0.524774043965713,-0.769202907979763
"AT2G18150",3.81481322214948,3.32534366345007,3.84542677527855,4.90167927919376,4.95401528204423,4.78569144110983,0.497045642777056,1.07935790158985,0.851291540534667,2.39704921503354,0.200599081037998,0.944290879502385
"AT2G19190",0.478288819611592,4.12675641932134,4.53349311792273,3.73581019175696,1.42769857862257,0.153810463990869,0.0802922969863333,2.71060002871179,3.64987191191212,2.06295817789799,2.79879748350675,1.75319766868534
"AT2G19650",5.76004962472351,3.28118322908044,1.19838140387337,2.03751993621978,4.13961984349725,5.10844502757887,5.16948231429014,3.0255610368707,1.25981948542661,2.09038133045824,4.21336194522778,5.12014838247895
"AT2G19800",4.51255539754667,3.3281687629484,2.98523384753821,4.57150195410704,5.09303580356716,3.44624630408639,2.50505112551315,1.81689171734385,1.55812472974138,3.38293081379804,5.39895952560371,3.41020583643172
"AT2G19970",1.5742272266525,0.836932645026412,0.667228337256347,1.96478865401453,2.39082886806089,2.77644734714223,-0.227865952378659,-0.189144759045583,-0.72050765057759,0.125931558573641,-0.725592470696628,0.200295256285636
"AT2G21320",6.10245033776906,6.1553034743648,3.46081363789381,2.32431831434784,2.74962509265167,5.10632658575532,6.2050348655139,5.61924748407626,2.7649199111831,2.5078520473984,2.14680654235628,4.85086343545215
"AT2G21380",5.14765894791498,7.31052986033356,7.0093539253013,6.18952923207299,5.71860129731027,5.38765361615286,5.23224206689065,7.13753410573706,6.95437963635376,6.4887748290772,5.81790354666693,5.16671507061467
"AT2G21660",5.66831295041896,9.48761890882482,11.980222425795,11.3585069222975,10.2758289012004,9.00326045160225,7.46385401437922,8.95816575062147,11.5765808366069,11.0749172591286,10.0068489989587,8.79517641518116
"AT2G22240",6.27209115192986,6.49546395291005,3.79857173116235,3.7837082327992,3.58033386933396,5.1149050114876,6.26711248997356,6.10589539816226,3.76902926906266,3.36017789146867,2.75123566549233,3.99664518204514
"AT2G22590",1.1851116850964,3.54166262200181,2.45652067291805,4.8635499952194,2.45599824171663,2.90200912010869,0.771240339172131,1.67263393783818,0.832455576942479,1.08884580423537,0.390467868528677,-0.509319430210637
"AT2G23910",1.08041878801136,4.48496314943948,5.31913465182111,7.2199802193095,6.09161982390418,5.69621240199616,2.71030890396491,3.13483060038413,4.50988045197619,5.89414396859482,4.34221798822796,2.77770013626033
"AT2G24540",6.50512265815601,3.09743289643573,1.01275452133586,1.95921760018883,2.97068893466486,4.60056054163771,5.75044888096456,2.76209102749789,0.914960296968687,1.55538609506076,2.38073428726172,4.53539227803293
"AT2G24545",6.50699983891036,3.11565851667829,1.03538986768383,1.95921760018883,2.97068893466486,4.6091336383727,5.74780010658211,2.80813357929051,0.992922187499606,1.57917837033229,2.38073428726172,4.53539227803293
"AT2G24550",1.70745460720832,1.33622280796758,0.968932868110596,2.90164590460366,2.57095630862036,2.95445070746773,1.41322411706182,1.33093409846529,1.17901464555023,2.60149318481521,2.57378527357568,3.12015910536932
"AT2G25900",1.9477379835622,4.40399095013869,2.64068200888581,2.79159352483105,3.40963351367381,4.89190433130918,3.14479687026786,4.97474813112288,3.45193418032143,3.95234772375728,4.46360420386953,5.55096108071567
"AT2G25980",1.09094513128402,1.28321464083853,0.814082763386644,4.14395903529197,3.12198584895464,3.25047136092822,-0.498014352713452,0.0456322780702063,-0.345719794862258,0.028090013205694,-0.725592470696628,0.394252942538912
"AT2G27420",7.14668211433771,4.75852061855684,1.45357977357248,1.87413812070397,1.99249319253849,4.79993509033724,6.38015143767809,4.01557183055012,1.03483803520526,2.32626728776307,1.15514769908218,3.33590197177629
"AT2G28200",5.74918471506251,1.81104691379133,0.948805354991757,2.6740872287622,3.18682715345387,4.08208563846622,4.72915781637398,1.65060126859356,1.04206230710948,2.66638360640302,3.21322521112878,4.13635667159784
"AT2G28720",4.28730338719247,6.46049255587318,6.89236585191045,5.57447260038119,4.83187416966114,3.97802545571476,4.83155703709288,6.39322552856084,6.72234002954566,5.41306412537375,4.69363471636328,3.70971626599988
"AT2G28900",4.96997996103408,7.80712506132991,9.47817583931083,8.79040587162049,7.98332106715267,7.00137486496051,6.0900536619362,7.31313819744419,8.83078191268361,9.05361508857783,8.00347738195882,6.98294668348635
"AT2G29650",7.11854548215878,8.02183458584625,7.84108725256031,6.48164975458519,5.5827898680914,5.48746206474466,7.07298378637346,8.02883229933176,7.53337056238184,6.68170266443037,5.78133051415574,5.84366344366226
"AT2G30040",5.66200654740706,2.51996659661852,1.15791591166098,3.56862074298175,3.06313727895601,4.22435622776306,4.50149238156554,2.73346251460655,1.30574166503948,4.12967622230329,3.00499078038006,4.00415200504808
"AT2G30210",3.03906629617357,2.4778063578923,3.05080610920058,4.82166660353009,4.39706025266038,4.19469236939313,1.14356296394451,1.42281677682229,0.963536610498721,1.97724465219588,0.453857383811244,1.16499265848772
"AT2G31360",5.59312923804744,8.60940347991262,8.98442238933654,6.87881400325421,6.57180691432961,5.92740049873636,5.43620590414217,8.27953416544331,8.36114992520665,6.93115431226212,6.37070582163053,5.88406310078931
"AT2G31380",7.87927199584403,6.05512502425632,3.27576172897075,3.06792346579667,4.47154728942596,7.21138859997854,7.48868982212504,5.75511609723879,3.09316614832897,3.53831223881186,4.68608798954134,7.50515749269626
"AT2G33830",3.44125757825715,2.21667955717795,6.29220616018366,4.50413335017122,2.93757708156842,1.64956902078482,1.56129357819696,1.41021240314175,6.48881765684179,5.5034403238974,4.74373367582153,4.25270897120202
"AT2G34080",4.07935533854972,0.690974152467563,0.258517766869022,1.63722920776467,2.35605048849237,1.94074636042269,3.32938410739119,0.348736217662796,0.100590273112966,0.0948165345801741,1.6353198270476,2.30435524670641
"AT2G34430",11.447976382813,10.4894030582406,10.4856987323597,7.80203087163226,7.57737974127593,10.0514910995142,11.4630134880939,11.4308722368278,10.8869273435444,8.4548028458598,8.53664589797111,10.9034494838354
"AT2G36630",7.3378350202567,6.55261618171231,3.96504027625816,3.79821374882638,4.95382277880976,5.7813746168703,6.91736061912368,6.15984161058435,3.76859368539993,4.31071198035784,5.10043544808407,5.96640866096107
"AT2G36750",4.05641939763854,4.21962591468449,3.80017446797422,2.41761011001555,2.35181681003005,1.23259365701586,3.28153363653243,3.49722639910398,2.00616603307814,1.55450190391342,1.89549085335332,1.76681874982969
"AT2G36800",6.62983210199422,3.23289286841942,3.26481881809389,4.93619197557541,4.55481857141015,4.50655180598513,5.67831219432996,3.32496665137943,3.4602052792319,5.1671295879431,4.60424599273521,5.02372784515061
"AT2G38380",4.63244651462741,4.27720799769735,4.5342584335922,6.22071842741356,5.93416443157687,5.9858264462947,2.17441603780293,2.67369727537412,2.11971930163228,3.04625051755762,1.83513245456235,2.45243513379935
"AT2G38390",2.34615690839621,2.56973689761525,2.00502501508526,4.774185891688,4.3444155072633,4.4979439912972,0.488512670444067,1.46499004639257,1.24515716534231,0.72247382239235,0.252949422087112,1.38717085866517
"AT2G39920",-0.559420155355702,4.03414879693721,5.09115492635331,3.44066318625837,2.86989922614759,2.1545847732144,1.15243372570007,4.8548011700428,5.08586293900419,3.46808202419568,3.23373682803691,2.46449458266597
"AT2G40435",0.917979526511953,3.25544143877501,2.10230256693305,2.80094622584901,2.37473612635996,2.17078206819441,1.66005277120425,3.54663051857567,3.37117302186202,3.58940441268031,1.78465845399046,1.00667572942862
"AT2G40610",4.06581411240127,1.79294168170046,2.12533959220357,0.548022567666303,2.53458249126048,3.20630510010321,3.8981259134275,3.40830426072987,3.8836820826847,1.51639181182343,3.41509162687272,4.912320524037
"AT2G40840",5.85757441151688,8.60448745359777,9.10568770994944,8.69297739272781,7.4844518869313,6.51434826515921,5.95657438685541,8.70701004042052,9.05436653458864,8.84533089295726,7.42942813288839,6.26680973363824
"AT2G40900",5.14227628454962,3.66915394065947,2.57325774077737,4.00458160931,3.45425937402319,4.29598026820613,4.36953315673855,3.34105573840436,2.32644779630545,2.17486894693443,2.70435557561984,3.81321853574421
"AT2G41250",5.80146584512893,3.37905686373075,1.5383587314171,2.30292391841008,3.70447859862778,6.37342933385311,6.32211906443123,4.00401716965999,1.98223140827938,2.63248082878573,4.46864443787663,7.07915387109261
"AT2G42530",3.22525065367072,9.08562949050485,10.7461603665587,10.0319765963036,9.45646624626946,8.56037517823677,7.25915996628344,9.07325765156344,10.3606492624538,10.7814924190496,9.69609051861059,8.27451552824961
"AT2G44500",2.83240707211545,2.38865652132079,1.59332858368217,4.32837511634945,3.54220480185298,3.29126096397947,1.94405148792784,1.48183638529759,1.50687532106272,5.45000156597281,3.04471196301952,2.96603981773277
"AT2G44790",3.27086672336337,3.10475724011398,3.28092612976195,5.95950056692983,5.41041499744464,5.26542794439267,1.48714097671605,1.51616937061226,0.972485200043818,1.69865510387907,1.99907372288474,2.4826183605595
"AT2G44940",4.63140290751146,5.85315461944339,4.32092199887484,3.44384845764514,3.46491161766218,3.6020694567781,4.6000793151269,4.95539272379778,3.78996588914483,2.61731471394257,2.71895965608064,2.70305572346911
"AT2G46270",5.28496435229637,3.31011604621121,1.68083156409497,3.36116146328397,1.76511304839828,2.59039230762341,3.91207969447848,2.82347465215829,1.74607408425886,2.9961599914301,1.52747246764471,2.37420789573112
"AT2G46450",7.70772045538261,6.51345545204836,4.90055536482034,5.36497228776621,6.50049640410198,7.29818783035886,7.72402772042131,6.52591535596477,5.14720511706023,5.78310477612862,6.83384447068198,7.65592598349856
"AT2G46670",6.04000069731851,5.09689351476899,1.64363679234116,0.0171214878548125,-0.627845985056976,-0.166226127261408,5.68745974622974,4.79260899091175,1.3716809172903,0.141905448246769,-0.725592470696628,-0.303268572886819
"AT2G46750",1.67773993768896,1.82254747341196,1.58746895035344,3.49629695805511,3.22392032653239,3.08500224423239,-0.259968584044347,0.0514958648560571,-0.29644490339765,-0.414271387564174,-0.422868997409002,-0.455712941377691
"AT2G46790",7.56451922039152,6.6928248743184,2.62930715325618,1.17839736129125,-0.568333624152416,-0.170662141556638,7.16685422394127,6.32192394665656,2.29167107057807,0.720537308113824,-0.569702562944516,0.00332337171859054
"AT2G46830",9.48415427024514,7.72650624109115,3.44091774040268,1.17839736129125,3.55806398281221,8.26217824828844,9.24522462766902,7.00569184561178,3.03540286480963,1.99152952747227,3.63516056417806,8.44135348333494
"AT2G47460",3.34848167886803,1.6911061120538,1.00303542979843,3.09746190425176,1.74443498848265,1.58201041655682,2.10612242099274,1.16695326860131,3.23656967320396e-05,0.253398031942406,-0.18038183666222,0.0404433098948251
"AT2G47490",6.92437152831518,5.72485071740748,3.70234095135781,4.00439883949087,5.09208833301658,6.27321621771956,6.69989832435072,5.41606951945661,3.40729234945123,3.92366003269158,5.07903753276179,6.42794785518103
"AT2G47890",2.82090626093617,5.6522021585968,6.11801115006465,4.86179575297435,3.96037959521421,3.51574965349601,2.61923587078723,5.31623368214794,5.65834962078593,4.33063833572374,3.76566834194923,2.83123951006022
"AT2G48020",6.55298051632599,5.28466261326117,4.17784112104454,3.51737397020138,4.79890555731541,5.63755672445384,6.43447008439494,5.52956931898543,4.71322213755582,4.34785836147331,5.66219138111675,6.34397552849606
"AT3G01310",4.16673398925865,7.21584210388271,7.66603091265715,6.66368394730278,5.86440778959521,4.77435408092274,4.27827260869711,7.13977706212737,7.60032728338227,6.63720817769658,5.88126305793291,5.05748226010996
"AT3G02040",4.55133079247776,3.82912027497006,3.81935876362676,3.7142234017269,2.52880431257564,2.93285354730691,5.23920426406387,4.61753622518543,4.5146688886532,3.47567642950877,2.1706686080713,2.6721614805531
"AT3G02380",8.13913777542205,5.145111603734,2.22362403119232,2.69998518397743,4.53567381256711,7.88851538724942,8.03559430330227,4.8689335589453,2.26560804767002,2.96409153830276,4.6493252012753,8.29919519007309
"AT3G02550",-0.0765449546642119,0.61061804231121,0.931772078483817,3.32699191564647,2.4234976761925,2.07607741016847,0.211310898536054,0.215255748582079,0.70554579067085,2.29714246285588,2.74555134187405,2.46858926190988
"AT3G02885",1.86406057081025,1.45912596619336,1.64478372173538,3.20447354650126,3.09287444287283,3.08157025844663,0.0146324278794552,0.42786045584989,0.468718192127832,0.731839423511945,-0.0228897469607379,0.178551111108796
"AT3G03440",3.78443224811125,4.50961560697305,3.81830683358507,2.62642376010362,2.35095149232823,2.27432453120332,3.29222372293849,4.0293048297843,3.3479345140115,1.788362539476,2.01217418373295,1.84242746278586
"AT3G03470",4.32205469290807,3.4795876971166,1.74297200525048,1.22771496341258,2.50822813870224,2.17596678633694,3.09647930649617,2.94519255750944,1.46235550642359,0.81800790161366,3.37926068491762,3.90411464022761
"AT3G05030",3.28127424474672,6.19884605608691,5.84867114186228,4.77016204251789,3.08744834499384,3.15809075582035,2.84912506104235,5.69879025696771,5.2367341974315,5.03586685366076,3.23851805953628,2.93016702557079
"AT3G05640",2.51264848895218,3.58717244899312,2.89743501425375,1.34160131706557,1.24167809328964,1.20803802022397,1.51798730218804,3.25443291918184,3.16282016639163,2.66296389488873,1.61289252240304,1.66730385902908
"AT3G05880",3.92081320020758,6.18707623128451,8.28840769181071,7.43469011187056,6.66480986920693,6.13617505212114,4.71111842122951,6.35842544545437,8.13642174066416,7.78479381328209,6.63212056972427,5.501023622523
"AT3G07390",4.02695621108517,6.55959671483673,6.76095700322464,5.92814690238102,5.01756606743348,5.01539801863107,4.91284873530091,6.33511743865921,6.34397826452795,6.16433667167831,4.51152936899026,4.51690071503289
"AT3G07650",2.75716401154189,3.46957893300146,7.02158699241348,6.10164583849586,5.7401456688668,4.70415709574828,2.57246907956231,3.44097300391646,6.6205491081122,6.28232710937467,5.74485400108853,5.00919389216941
"AT3G08940",10.8657499374574,9.63598077779645,9.2679263977313,7.21016368469347,7.54898137986873,9.37342871242487,10.5689429565806,10.4144666092291,9.75773683893733,8.39917996092259,8.36685718354575,10.0109276851761
"AT3G09220",2.11232455461731,1.5053144682463,1.62920596697807,4.63051322544499,3.75148373250417,3.67474310001537,-0.152443255911382,0.00872340712390907,-0.509072133094016,0.306735492520636,-0.643451663173033,0.0269513540416506
"AT3G09260",9.55956857404518,9.64708452009183,8.62078423715567,10.1224129674793,9.65455039687434,9.63695276080932,7.35046482444353,7.5515035150792,7.25775766889667,6.72297304377959,6.83920504602358,7.09978039572923
"AT3G09390",6.80749762038422,7.97473243034069,9.77881597359723,9.60827553456572,8.95620272973603,7.7384012763931,6.64092654135199,7.32722626705654,9.28834578417807,9.31234519013048,8.75473252495661,7.64167573677088
"AT3G09540",2.36430865117232,4.99811554229782,5.72455482876933,4.2604125312892,3.57746268452809,3.32128096452107,2.80213597658485,4.73167626017303,5.18813000393807,4.36595256466564,3.16899978583208,2.86389045439718
"AT3G10113",3.6635041706304,5.03077488811531,3.23498273314164,1.45245309988603,0.673379202140642,1.44657359387176,2.86655334183577,3.87490681573619,2.02658525367324,0.587847745419299,0.668533668639677,1.32884035623284
"AT3G11340",1.40409886184203,1.90949999268323,0.95703147988762,3.87443468840723,3.58107555021928,2.91034675285348,0.92964378033132,0.463103764384541,0.19906210831846,0.641443080200686,3.22836854528002,1.81772406078047
"AT3G12500",2.52151807400863,1.80450677961543,1.80615859356135,3.78590673918644,3.60876115771203,3.34024635255594,0.596067552873409,1.01091084134242,0.414574761176844,0.98681611086506,1.07970015714726,1.80278365240549
"AT3G12580",1.98288039622529,4.21492531206966,3.63888219280181,4.31291579319627,3.79507045402043,2.84732182859408,1.38047258238972,2.23424779274029,2.0435274338472,2.55527060271089,1.68718949880595,0.718689938609994
"AT3G13310",2.38648071622192,5.9317925075405,5.2373002845961,4.0647810867142,3.26463437853083,3.05084248999803,4.43620991617181,5.08446328534666,4.20773989727469,3.36590403757549,2.34507493875886,2.06963642616846
"AT3G13610",2.09648539260928,3.05539407362901,2.75137636090982,5.74655604121212,5.02825223131262,4.68259606209099,0.335223348048215,0.511958620218176,-0.607083163395807,1.04316553532993,0.344258503576751,0.508319799995301
"AT3G14440",2.19225601425073,3.26218235767552,3.44618056971106,1.55997235696533,0.910657896477213,1.22241429635608,2.06818396509297,3.04263474935337,3.25284576953337,1.82581770258958,0.56107932189368,0.732416062571955
"AT3G14770",7.55782272309656,4.01324232133566,2.15579262516372,4.39320024499548,5.45320735446394,6.06604704712453,6.65275380983141,3.77209898790386,2.34363615494945,3.93381833110837,5.54702247020968,6.18349636439727
"AT3G15356",5.70522497662268,4.59261664518663,3.8595503807525,3.90312767846838,5.32645144050494,5.2105740033018,6.3265259863743,5.04669186564389,4.57096109335504,3.79847785886788,6.17537473741296,6.6720137605007
"AT3G15450",4.26140009398587,2.48796793294145,4.88583591011568,5.31591406417977,4.6275191362724,4.41162278331839,3.67989604111745,2.93736312106138,4.44751805316141,6.50078866251462,6.18999956088827,5.9994538663738
"AT3G15950",7.30129735289044,6.30454230080162,5.1026181122865,6.91894022381088,6.49100212533355,6.79139722022694,5.76079346063289,5.86910490781714,4.99206562874774,4.41420367557894,4.82394580845749,5.25461897085827
"AT3G16430",5.05127462767293,4.80939285067719,3.06980122149049,5.46326984531875,4.35956688532499,4.92640667169362,4.20632122722738,3.32912870079976,2.96285386156059,2.80694660133799,3.00333049800014,2.97656420610969
"AT3G16450",5.74673168188822,5.19325027788537,3.54863624555304,4.59314574140978,4.58367982330826,5.19226370660208,3.38319176358381,3.04932460492444,2.83194723423244,2.10800549317318,2.50246686385513,2.92102763775925
"AT3G16460",7.32118011787904,6.49731408520496,4.8007899325729,7.06212833767021,6.53692403822614,6.76082990362742,5.48397523125392,5.24847448704358,4.666569529737,4.08539886066034,4.43147434034981,5.15161391334132
"AT3G16770",7.59358661312842,6.10401074484376,4.88001269065046,4.77885319919152,5.59591869758544,4.62419450737182,6.07561973661218,4.85111141754721,4.33950425039374,3.89482565977457,6.26572748173639,6.77735085705722
"AT3G17510",7.929491949596,5.72035443289867,4.2295244493336,5.26701142751633,6.33781319686221,7.02237389262184,7.66540920739589,5.66652318377739,4.07364930957941,5.31343110292499,6.50825931806758,7.39144067804987
"AT3G17609",7.32493849560979,5.21671326300871,3.07288839938819,4.32346592649986,5.02825307672688,5.9990710524702,6.84837224682163,4.66556875215838,2.55219265439087,3.37057553398544,4.72816220427006,5.99917346571778
"AT3G19030",4.11723781168033,1.94094304257717,2.003079446877,5.19660437198041,5.08847739702934,5.14639598190252,4.04794201053007,3.05252755870722,3.748544000952,5.53771977487268,5.44970190161787,5.66085509275717
"AT3G19270",1.98178907438968,2.98755140933055,2.37844346534764,1.16569159678137,0.869682394940668,0.416485964474937,1.42822647006629,2.95501656613098,2.40553678920373,1.5551422388808,0.77284696723965,0.446414689948448
"AT3G20370",5.59898409321905,5.53849131592252,4.31806504251307,5.77406965960158,5.32444072435866,5.43296738984412,4.53100649577023,4.79342365372034,3.71173809267699,2.73972395584536,3.14486412717501,3.3205130747627
"AT3G20810",1.23720537920876,0.851315539388585,5.49337076920835,6.31992037788228,4.98749568549215,3.33637799002339,1.15681190036747,1.26528699491148,5.47187125722791,6.23068419248477,5.02593234156076,3.69738441329999
"AT3G21150",7.37728304939087,1.18607973301458,-0.260573969648175,0.0724653008896525,1.04751138384931,3.49099341348434,6.04631707522772,1.03772122841907,-0.27394402380508,0.199802697161018,0.834853980009132,3.36096885129115
"AT3G21510",2.31562793341384,2.94106481959966,2.40265076545248,4.30034184317195,3.20565947938846,3.07630972946973,1.19975082316226,2.16102373052865,1.57672396813732,1.27655554129162,1.58471146466447,1.2304383709648
"AT3G21670",8.60033212046771,7.12929010502362,4.17611586455146,4.36018776230478,6.51361016837493,7.33429143115768,7.76715702870978,6.48228715708669,3.69518519265274,5.21457850080544,6.08454152168422,7.18385560710725
"AT3G21770",4.08335540133115,3.43081214966415,3.55500479149076,5.21744791837539,5.04016065983863,4.78293211901286,2.1565879505108,2.21170210510486,2.54300029680173,3.51526740169189,2.70852189501085,3.03713972688089
"AT3G21870",5.42868661478102,2.89553026164364,2.42371974428609,2.86795404595304,3.60678328976494,4.26169564712324,4.93618224659464,3.04263474935337,1.82078280259084,2.49292309161271,3.68880412989578,4.45648942586281
"AT3G21890",5.31619063494142,2.23517352473456,0.137969621889741,0.17945655609383,1.20920377296023,2.75141008543628,4.4404682367857,1.34110534299372,-0.210159055839758,-0.414271387564174,0.390467868528677,1.89624425354451
"AT3G22235",2.78940462018773,4.91123514410843,0.277903598613386,2.70821794908185,4.16544996199435,5.35203791869227,5.49605559173428,6.3153555199546,6.34634980247548,8.07821421257098,8.35698850046795,8.15100266274118
"AT3G22420",5.72384001758143,4.19927545432994,3.29071627878975,3.60700172394696,4.29765312311678,5.25973079887746,5.43009275543512,4.36967054419487,3.21672236993014,4.10097104561056,4.72052483290776,5.37399613919368
"AT3G22740",2.98051095265711,2.75408446204488,2.05486762206847,1.35128417519419,1.12627523043475,2.21785634313674,3.38834391468195,3.91641854891351,3.62303367677855,3.49962593378785,1.16000485227331,2.26796722859084
"AT3G22840",8.75501764719294,10.1751440272508,9.15432584090104,7.98324362636743,6.82157795481229,7.87641559060775,9.69487361395928,9.87996961863887,7.63496602179913,7.0007805611803,6.74263766625587,6.11516494763841
"AT3G24300",1.27025879309086,1.55929275449936,0.939480853462706,4.65119194731059,3.36277886027762,3.53231431873277,-0.137679183045494,0.321828060871885,0.0309630931963101,0.0798982465129381,-0.385110152088018,-0.346369091716806
"AT3G24460",5.21583807446122,4.23063366198068,1.74178018562889,1.58173773265837,2.18030711471463,4.9775426109831,5.19985053817338,3.60122222261761,0.923964223853937,1.50530967358177,1.78840659201549,3.8998110724028
"AT3G25820",2.62804774699666,3.54670650398131,1.58522066833246,5.55398819661491,4.80006942968177,5.17066226942636,-0.394941636169497,0.0286483314880615,-0.607083163395807,-0.248265645021274,-0.502790332454567,-0.303268572886819
"AT3G25830",2.6086919769122,3.54166806179925,1.57474623712697,5.5480222997982,4.79401253643457,5.16041951017526,-0.394941636169497,0.0286483314880615,-0.607083163395807,-0.248265645021274,-0.502790332454567,-0.398973469660595
"AT3G26165",3.71126257791213,1.01782039267235,1.89820014310874,2.03315954183865,3.03102755160301,2.99569902340981,2.92041049883475,1.70527749383178,2.62943269434312,2.54579064892811,3.63516056417806,3.85300142669397
"AT3G26290",3.96252663614247,7.27444419250186,6.12281601498546,3.71216108948649,2.80168930382891,2.06822781150142,3.28187639118584,7.08492957974918,5.4489324151056,2.85973597995882,2.80866377105408,2.43808557985383
"AT3G26740",4.34213161213945,7.15362955483856,8.98376343577287,8.40042057286463,7.03765384267536,5.64940565712253,3.93066353679408,7.71560208002392,9.21526084662689,8.52254360745384,7.32982723324416,5.87988413741065
"AT3G27170",6.912874022144,5.05473415249921,3.02572313559595,4.39592796611747,4.98645617191886,5.87009252110085,6.26749960279525,4.26377498976357,2.92796640675013,3.08554457349217,4.424902659853,5.73980840604042
"AT3G27350",6.27651684890652,5.47591945649089,2.87971183533501,3.09948695804056,4.66565280183009,5.55817242576502,5.73559787036382,4.89576361790068,3.17600022558587,3.23558562363645,4.46885692953658,5.25426179678234
"AT3G27690",10.2356801958775,9.02370535371545,8.23441542507547,4.95698295589035,4.9507700347705,8.8805150458392,10.6715440299949,10.3134551180819,8.77361229837545,6.28818043394712,6.044350687525,9.30288678890435
"AT3G28270",4.481456323615,2.7797321209395,1.51162118955079,3.58873972662867,4.3597666973869,5.53248681776926,3.88454903312207,2.16425805486165,1.65896098568085,4.06215057326712,3.26170375029254,3.51494865121625
"AT3G28290",2.32318607650533,2.91560399952702,5.23297847868278,4.31758417993401,3.39619701681034,2.95274996232195,2.373690319016,3.70569336238145,5.74259011914049,5.97885776197826,4.3914552267005,3.84495965533437
"AT3G28300",2.32318607650533,2.91560399952702,5.23297847868278,4.31758417993401,3.39619701681034,2.95274996232195,2.373690319016,3.70569336238145,5.74259011914049,5.97885776197826,4.3914552267005,3.84495965533437
"AT3G29320",5.99509041433241,7.45631150164151,8.68191214495365,8.34257611870049,7.7323467588233,7.03028982016739,6.37890247038368,8.19689843222349,8.90963428269149,8.63903252804363,7.7512464594646,6.92261676434074
"AT3G30775",5.95705085271546,4.93691331125926,4.60942217611877,6.90065833477487,7.41963961216228,6.08654036903219,5.01692718735091,3.66931196610479,3.90475716521101,6.75727877303633,7.44154428388635,5.95981650355717
"AT3G32980",5.08368089652612,5.00301820977745,4.64688445062972,6.96026365392078,6.5544618327184,6.61721258003115,2.38767745323061,3.30019473173333,3.11516873023018,3.62239720389599,2.75448023531681,3.30740513820185
"AT3G44450",6.35685785925886,6.24840976861798,5.19944665012666,3.59938806505184,4.31455212066808,5.00631385324025,6.25313756803552,6.06715501004934,4.60170047771209,3.33135214415267,4.04059356474016,4.35514929304325
"AT3G44550",2.06231575734508,2.29010171343484,2.09665086801303,4.46198787032418,4.20239627928413,4.14903413711287,0.930934461145741,1.39415388592779,1.09770150726297,1.67562252264669,0.962470945548614,1.08821671659476
"AT3G44990",5.33727959028024,8.70281487963194,8.37228746308631,7.53215818912033,6.37226204504415,6.31952500869073,5.32791363409711,8.15403216060559,7.60445628559855,7.04311111997591,5.03175697639982,4.32150429093993
"AT3G46370",2.60061672000188,4.34920076197061,4.47803804657347,1.31100623076691,1.41018439073718,2.15984588182653,2.43666768964294,4.70656145930045,3.82017570079525,1.47684270848586,1.66404531841121,2.34872927521247
"AT3G46640",3.31873793990599,3.68033573526607,5.81145958735888,3.54064982663492,0.761073945852639,1.46570505084123,2.49580163530425,3.54841101524594,5.43298725418421,3.16627325063503,0.899999960236279,1.96383512698793
